genes	Pt1	Pt2	Pt4	Pt5	Pt6	Pt7	Pt8	Pt9	Pt10	Pt12	Pt13	Pt14	Pt15	Pt19	Pt20	Pt22	Pt23	Pt25	Pt27	Pt27.1	Pt28	Pt29	Pt31	Pt32	Pt35	Pt37	Pt38
SH3PXD2A-AS1	2.31274185460176	1.95150731157914	1.77786050781305	4.06647122428044	3.7723794253735	1.10662085458724	2.24812461096631	4.30042898873972	7.95107973084331	11.102704656959	3.72686693422572	8.43826422017129	2.32573125784173	2.80835986131617	1.26544579026993	3.94797085005566	4.30147561722192	4.34808088729531	1.25736138051813	1.69717738715082	10.7553827229467	4.98018161988141	2.85766719437838	4.74723871308562	4.54741447197191	1.25519568180171	3.64733523956964
ENSG00000280219	4.63282566140273	2.75179970656212	3.52687189670205	2.93233463206372	5.06027592159683	4.44369427068941	4.16010702367086	3.23029946707612	6.15822642846623	5.08562365310972	5.70380307275417	8.58039598421148	4.09193611111275	5.04553096835754	4.26695086136924	6.19310731194086	7.2196145346116	2.45128887891453	4.49531191775252	4.18536866679928	6.73508702799538	6.52028607024579	6.21759857348175	8.84248358622321	4.42203394139627	2.36764662815009	3.52129977615337
OGN	9.6756060511824	4.06805278064	4.87481401030884	4.06647122428044	6.94749327128682	6.15699947551011	6.75346408741803	8.49800738560783	7.47857030681841	8.92884626548651	4.58740201906006	8.18795485760214	6.43096197346135	6.68766151071458	6.03528698686883	11.4953204916168	6.4418617047072	6.18000294631492	7.42077031120192	5.05070982656117	2.96499911331274	5.63057735271466	2.50749463432329	10.5227466112111	5.09121508079824	1.91609077397972	5.06583696642366
OMD	10.5104434224404	3.79753484876815	2.08368882876018	3.74821568521908	7.86968225776009	6.26912379528387	6.80276378110087	7.86934493663239	8.49812689143266	9.01212918028133	5.8186840335208	8.3085093030027	5.78602583526657	6.65937224098387	6.54943781225712	11.0174308700876	8.64401386797579	5.46599947832645	6.82828976982389	5.61009158797774	4.90376423127084	3.44468895970963	2.50749463432329	10.4123731841383	7.10063024154613	1.25519568180171	3.2304467453252
ENSG00000238290	2.31274185460176	1.95150731157914	0.855769840549742	0	1.63727611612456	2.15711495846059	1.52372477768391	1.19531148479184	5.09816654213525	5.55273423812088	4.30162432266366	7.07369319387453	2.32573125784173	0	3.0036155669009	3.37595946288412	2.61000002237458	0	0	1.31910116782648	2.13885530000449	2.4580198562865	4.78428403886045	6.24999709682012	0.980531690359711	3.42074736246317	3.05959535506944
ENSG00000256995	2.92861164034352	1.28326521830399	4.87481401030884	2.57895925562171	5.65109534854441	1.10662085458724	11.5019623755068	8.12736304999014	2.47616485014539	3.80559540102307	0.78242473793837	3.52327920166984	4.17441377935344	2.80835986131617	2.38184939109038	5.03356264148232	1.43385625866302	1.31596125009476	6.63997389713506	7.74685134514284	2.13885530000449	3.85637439847335	2.04411835869915	2.83925091865598	3.28669374378335	4.14110107741897	7.46839836799044
PROSER2-AS1	2.79751027807334	3.46430817299768	5.12962987991444	1.41053740898091	1.63727611612456	1.72544168607566	2.72813242627792	2.76654047365782	4.26728518241376	5.39046761202493	4.24796411526196	7.97636871138677	3.00415919600354	3.17096714723348	4.46337542457349	8.52484117120739	3.24920181973575	3.51447215049891	2.71420695833587	1.31910116782648	5.55322786172813	3.18433060589588	8.8015472034021	4.08804471102922	5.51623121465968	2.36764662815009	3.2304467453252
PTGDS	6.92327609496548	5.08659350684836	7.33382969868947	4.59795204488932	4.96599227325285	1.72544168607566	3.61493911826848	7.16529560631988	8.74610902971436	10.3018872906042	3.03565783339875	5.38839481361655	7.50457206298625	8.02907386768189	9.17505070561344	6.34171162523143	9.77703280745178	12.4548442536469	4.77721148271077	3.20524917128332	7.04503661798887	7.33099297016966	11.7093392098118	7.11795718081182	6.24670869124334	9.40187505523143	12.1373458499125
RPL41P2	6.4858222913642	7.52777560340649	8.0758985580266	7.03541928862662	7.01967463916321	5.24446911013108	7.57294856754361	8.48767563355248	5.99082429133187	6.24605750553181	6.79653221709185	6.98208596534321	7.6046407746687	8.05101648833606	6.06584577593662	7.3456492056489	6.73476511298784	7.4413097175147	7.92458165568601	7.99530381933283	7.06351222985004	6.46263541262378	6.30570227530583	5.93860434278965	6.15116591527628	7.02226300449874	7.45121852191261
ESRP2	3.26271960377311	10.0967937839126	5.19486967915543	3.55818814936822	1.93144578052267	2.15711495846059	2.24812461096631	6.10269992034459	2.91077751026878	3.32022274497219	2.90307174026123	2.82326891438083	3.17415011985105	4.52468336473984	3.76936271175521	2.41412950651923	3.59226725874696	3.07867950738292	4.53911527630526	4.24346140901462	12.9588327956555	8.44660210081951	5.37902309805439	4.81190914991492	5.354060382934	5.54753751167239	5.71044033817037
RPL27P4	3.26271960377311	4.18639797255884	5.98524453400988	4.86750850368443	5.76747152484326	3.6477827683096	4.0002340503107	4.96871991197104	3.74291641424389	1.99857901509519	4.3533600362351	3.88877481690976	4.95879564084752	5.83404181573366	3.0036155669009	4.54668161244686	3.59226725874696	5.19976492422085	5.16045752805352	5.65359036420069	4.30178410457698	4.02518031341447	4.86383462934941	3.97961941332359	4.66276445664525	6.59548382871727	4.97258915252435
ENSG00000280734	6.77433750604086	8.60579344031278	6.0918501824158	7.58902019620595	8.29507532203908	4.44369427068941	8.16954748095767	7.42557179912895	6.34338784160236	5.67056756420643	7.5056118229018	6.2714030617584	7.23353944891714	5.97843368313198	6.50552494749056	7.37730439494959	6.72319343309685	6.79748564629223	7.70661261759546	8.1475868137562	6.63980540288331	6.70564998048687	6.74447321680122	4.93315346777633	10.1872424343964	6.59548382871727	7.70420274282866
TDRD10	5.8046297661122	4.74470243564546	3.52687189670205	3.33927841298177	4.75664687076422	7.89846106528562	3.08768312494673	5.54821974326857	6.61693816432671	6.89293873996449	4.13425737483023	4.18014005466525	4.46396832946329	3.70152193143276	4.46337542457349	5.91112499436383	5.26442148710568	5.7715828962662	3.59987110265993	2.24420672052278	5.99946578624982	5.43460932204357	5.48345989748187	4.53377149202716	4.35500565365075	4.35176493078669	4.76579751814703
ENSG00000272235	1.86612041163561	1.28326521830399	0	0	1.26734780335868	1.72544168607566	0	0	2.29635175697904	4.24613235240541	0.78242473793837	0.634605316222472	0	1.58574418063149	0	2.20423926611675	2.39347041504937	0	0	0	0	1.48431770164401	2.50749463432329	2.23078411679353	0	0	0
ENSG00000249837	0.73237978558836	0	1.77786050781305	0	1.26734780335868	0	0	0.71806244728272	1.56368049759157	1.58369947216177	0	1.91171643780632	0	0	3.23635315228716	0.783802738879619	1.43385625866302	3.84871150347791	5.44004608136332	5.99535915747551	0	8.44288009479328	0	6.38365043225747	0	0	0
DCHS2	4.77900193247386	3.46430817299768	3.62481898065951	0	2.1756733370547	5.93019684678977	2.24812461096631	1.83991338621931	7.25664694587981	1.99857901509519	4.19223068701123	2.7060065669172	1.58813249900551	0	1.92904470852483	3.64922539522553	5.83681806192991	1.31596125009476	2.37065071139579	3.31768562434239	4.0284419291948	4.02518031341447	0	8.45910195740626	1.55894593286766	0	3.97037279258048
ZNF679	0	0	0	4.38545452838611	3.43966357599146	0	0	3.23029946707612	0	0	4.62997648429634	0	0	0	0	0	0	0	5.50775014857232	7.19007446127245	0	0	0	0	0	0	4.97258915252435
ITGA8	7.33139456571538	4.81986996880921	8.65038213183425	5.77864896802509	6.78210629276648	6.20290008501729	4.16010702367086	5.85193583792223	7.76035228647703	6.58308729496563	7.57807140473076	7.17093511418287	5.98195700013035	5.21059405381616	8.61219073265922	10.2405355007386	8.21476663644846	5.56010747505592	4.58162776695911	3.61038066250552	6.88804060348365	9.02147754074604	4.86383462934941	11.2622156920517	6.40419727973886	6.69540435315657	6.38901014970042
LUM	15.6771501461294	11.5483242607941	8.92728764006803	11.4402233576637	13.2264029696423	11.5797817308043	13.6247166985797	13.6330355665548	13.6278450318885	14.5813642160858	13.3728112082802	13.7385103839121	11.9698139592454	13.0724669784344	12.2464114363954	15.9209324827901	14.3332017835218	11.1718192448121	12.5060857948407	11.2256080540672	12.8459642475924	14.5849500179746	11.6032334720456	16.1041787149509	11.4431147423334	9.56662375993583	11.4160609384052
CYP3A4	1.21583679519169	12.9983768280963	4.17026223045531	0	4.99810967407037	1.72544168607566	3.37526502266921	3.12757650587458	0.724234102166994	1.58369947216177	2.4114576187705	1.0738380044425	1.58813249900551	0	0	5.03356264148232	1.43385625866302	1.31596125009476	2.16235599956717	2.63989693906061	7.2843630236452	2.20028350852588	1.35733005505587	2.23078411679353	1.55894593286766	1.25519568180171	2.37651064521166
LINC02241	0.73237978558836	0	2.08368882876018	7.70821753874843	8.95310802019678	0	8.20665272115688	0.71806244728272	1.20416999295483	3.16824071752425	5.36880604930323	0.634605316222472	1.58813249900551	1.58574418063149	0	2.20423926611675	1.82884214832043	1.31596125009476	1.62567809330205	0.805336253835276	0	0	2.04411835869915	1.15788240152613	0	0	4.97258915252435
LINC02050	1.21583679519169	0	0	5.94322281878501	0	0	6.77832450730879	3.65643734551216	0.724234102166994	0	5.53484646309402	3.992573585777	5.67708469741718	0	0	0	0	0	7.62257858019071	7.90369764939149	0	0	0	0	3.54906747739594	6.1077457378157	2.05123097785301
CCN4	9.84909015998927	8.08749259159232	6.92657951492535	5.25976729138249	7.62940093891017	12.7642902788724	8.60433887226575	7.00791672545894	10.5286308242143	9.72432544032608	10.5577320518951	8.66334280543847	8.02154235800293	7.40204486313482	8.43624366625281	10.7494039423048	10.2579855230755	6.99574381747699	8.44561617235775	8.2432284201838	8.72489393718779	8.94459930240596	8.41590679499383	9.98810028846948	8.10048933869383	6.32298678796148	8.30609657779428
MFAP4	12.9988626948926	9.41988969926239	7.11533618935744	5.56785350243371	7.59306187424506	6.97232423204823	9.30174545168599	10.017955261582	8.00700027648445	10.06419600157	9.01472859848266	10.6463202677283	6.32662117577571	9.5954954490016	8.64291888769525	12.6299585461505	8.94978850081495	8.0642200461184	8.65668671726773	6.39194620440953	8.45089276035333	9.51889535639929	6.80618885913933	13.492442371093	7.00549222146491	5.78379224528314	10.2564435169262
ENSG00000272219	0	0	1.3892630313753	0	0.768580835721523	0	2.72813242627792	0.71806244728272	0.724234102166994	0	0.78242473793837	0	1.00237815147651	0	0	0	1.43385625866302	1.31596125009476	1.25736138051813	1.69717738715082	1.43406095013454	0	6.49249464728188	6.17822088435361	4.35500565365075	5.15683669936923	5.45864860050348
SLIT3	12.7096801497515	6.87215478266769	7.42502118603902	13.2281349877339	8.76525949009131	8.02523104939637	9.24044429351131	10.187127160724	12.4624026578235	10.1402137776246	8.81240841525878	10.2446176756981	8.39705569120172	9.29808670488546	7.77229673824629	12.337030896972	9.8493412392986	8.66602296963205	9.50004952104148	6.70268969403478	8.43678919712141	7.06652805291217	9.26422578483215	9.05443854420906	8.02164183423803	7.57756739667844	9.2301870683019
LRP1B	2.65329366200352	4.74470243564546	1.3892630313753	0	1.26734780335868	1.72544168607566	1.52372477768391	2.07890240627527	10.4440519456433	1.58369947216177	5.83697197064181	2.10938656739893	0	0	0	3.03854672534037	0	2.45128887891453	2.71420695833587	0	4.81931038493294	1.48431770164401	4.18453134467256	12.2077497745118	2.77381805441942	1.25519568180171	2.37651064521166
CILP2	7.94468860605098	3.93912510725243	5.34612312120917	3.45288138325754	6.69661428602572	5.44877047963555	6.89657996068728	6.95639968972512	9.92557644338416	7.55270398009479	6.73934634447307	8.24949093504087	4.32644323609875	8.3631125728701	5.80107011515899	10.1053009402626	7.58186373325389	7.525370750208	4.20024258848045	2.8033147570651	3.4870198588157	5.54982715893325	8.85119063134357	8.62576349050701	5.13182554973386	4.14110107741897	6.88750329890025
ADAMTS7P1	2.65329366200352	1.28326521830399	2.08368882876018	0	1.26734780335868	3.6477827683096	1.52372477768391	1.19531148479184	3.14147865578775	1.58369947216177	1.28690394902998	2.10938656739893	2.81142935625663	1.58574418063149	3.0036155669009	4.63313343020364	3.95086694822424	0	1.25736138051813	0.805336253835276	1.43406095013454	4.02518031341447	1.35733005505587	3.73476029104639	0.980531690359711	0	2.86575833105217
ENSG00000287828	3.76194152170725	0	0.855769840549742	0	1.63727611612456	5.3296915786907	1.52372477768391	1.553318237495	3.74291641424389	6.08559576858323	3.03565783339875	3.12683768102408	0	0	0	2.41412950651923	3.69061296221525	1.31596125009476	1.25736138051813	0.805336253835276	2.96499911331274	0	3.37471050594597	3.97961941332359	0	0	2.37651064521166
NKX2-5	7.59589751203993	0	3.0509400474402	0	2.72873580209727	5.44877047963555	3.61493911826848	7.24719927421509	9.62561440131019	9.17303400539202	0.78242473793837	1.4100908064671	2.32573125784173	0	0	0	4.23784125262819	2.79882328409909	0	0	0	0	0	1.79185303480287	0	0	1.6305901636256
WIF1	2.49304302922711	1.28326521830399	0	2.10993664832116	0	7.33381314932583	1.52372477768391	2.28387082749674	7.67086348935414	0	2.4114576187705	4.42243349024525	0	0	0	0	0.88817978483552	0	0	0	0	2.20028350852588	3.139228648505	8.95414190721433	1.55894593286766	0	0
PAK6	4.18553444444316	2.40644859684391	2.90261263469752	10.2456615321403	10.4149675342536	7.64774167501608	4.66557573180275	6.47112407386641	5.09816654213525	5.39046761202493	3.87581606649948	2.43832045906621	4.17441377935344	5.78251076746877	3.91074687843711	4.93490242005106	3.78268033702503	2.45128887891453	3.68031758050018	3.20524917128332	12.2249661386499	6.09633161513297	2.85766719437838	4.74723871308562	6.61940196835259	3.59645358559926	5.15342192268396
SLAMF9	4.59384416991933	3.03024081804364	3.0509400474402	4.32705205540418	9.57552295463767	7.76712818958166	3.82041094165071	2.28387082749674	3.43033220147521	2.32041232787344	7.36145586706755	10.8850456814029	9.7258459564046	3.70152193143276	4.71546877655071	4.75381129986619	9.00578231503784	3.51447215049891	4.45013683683792	2.95009088863829	2.61027176411866	1.48431770164401	11.9071370615102	6.07660238091925	4.6062420013976	2.36764662815009	0
ENSG00000267922	0	0	0	4.82593660056812	3.84481444928163	0	0	2.89718492185647	0.724234102166994	2.58338354217487	0.78242473793837	0	4.17441377935344	3.90798482893335	0	0	0	0	4.45013683683792	5.73684062453556	2.96499911331274	0.925182250848465	0	0	0	2.71105011558954	1.03435531880744
SHISAL1	8.04202487344175	4.74470243564546	8.34739725178066	4.38545452838611	6.38059783915878	10.8214087122072	7.25645670793386	3.98498490177253	9.14543359321422	5.52170821953503	6.99687898052547	5.6646582409367	5.43090680087346	7.70852588606466	4.79057821969596	7.30013161022326	8.91460981761366	9.71115253290938	4.08675687140742	3.77698848831056	6.1102482389801	8.92338720104584	6.58929091130488	8.94696094958203	3.8703345973732	3.89432811175497	7.36210966967269
PRDM16-DT	3.26271960377311	2.75179970656212	1.3892630313753	1.80221081432276	1.63727611612456	2.48893321167242	0	3.12757650587458	7.6569482163367	1.58369947216177	1.95608533020453	3.37750143884704	2.32573125784173	3.46049744081326	1.92904470852483	4.93490242005106	4.63363496796718	2.45128887891453	2.71420695833587	2.24420672052278	4.53149438767328	6.38717326875016	3.37471050594597	2.83925091865598	1.55894593286766	1.25519568180171	3.64733523956964
MEX3A	7.70509657932777	6.79973094161127	13.59544797512	8.54740116919818	6.50874434145104	8.02523104939637	9.00797728199169	6.67610517749254	10.4298015401257	7.35566860905123	8.39767037477078	8.82498456619447	8.07082387596556	10.1394431214444	7.90498088424757	9.89614079710327	9.3276266839163	11.8933611189582	7.882693264912	7.8439288004689	7.02632132886051	10.8264911128899	9.8024556432101	13.4756987692696	9.88861583244433	9.41658992462674	6.60635684094772
CDH1	13.5538094379504	14.8543981473011	14.5647220602781	14.2368847221957	14.1823976011917	8.02523104939637	14.4247522175525	12.9680968682327	5.41716040047027	5.20760965570984	6.0241803874737	2.28320787746423	13.8777154634245	12.1913054321863	9.95044863321635	11.5086028036048	9.27311830258244	5.60495527162824	13.6825831170566	14.7396595341146	14.749705977547	9.99743043533189	11.7393112370094	5.336336817936	14.1445896400588	9.06711205849988	11.001568256632
SLC38A5	8.43286587989811	4.81986996880921	5.48301300395317	3.33927841298177	6.09897831928632	6.83331848148554	5.5238061816069	7.40924233723333	11.3891581394096	6.94063496380704	7.64706507513085	7.62712976725215	6.77289318518881	7.41901802284103	9.41944454377524	10.0014641198084	8.04854268115484	7.57129426773112	7.1227019589505	6.51497309437489	11.3281779229941	7.20481203145371	8.87538611122652	7.88372882297295	6.02747927893165	6.67596622653569	9.0790102050097
PRRG3	6.62766296431066	1.95150731157914	3.52687189670205	3.08110568494556	2.56685217996292	2.15711495846059	4.55482788136967	3.72840549265503	6.6916412220918	5.08562365310972	3.37298700391357	5.69574868890581	3.58931945490422	3.90798482893335	4.15770488942221	7.99449690986652	2.79823230133935	5.88502720646046	4.49531191775252	2.63989693906061	4.53149438767328	2.20028350852588	4.05494031854518	0	2.55236781714934	1.25519568180171	2.05123097785301
ENSG00000286481	2.31274185460176	7.31041403741093	2.55049319030421	7.11524158639445	7.57187819897354	1.10662085458724	10.2029854837442	8.34616169647498	10.1956010631076	0.999052832258419	6.35124243925083	1.4100908064671	7.37976323855173	7.88991066532721	0	5.76561586218112	2.39347041504937	1.99253758003768	7.87416763727	8.21809608258796	2.61027176411866	0.925182250848465	6.36158418479989	5.57861502965426	6.61940196835259	6.95933634535589	0
ENSG00000232325	0	0	0	0	0	0	1.52372477768391	1.553318237495	1.20416999295483	5.55273423812088	4.24796411526196	5.74116308927232	0	2.32286605996911	0	1.28884631550405	0.88817978483552	0	0	0	0	0.925182250848465	3.139228648505	5.6511053870668	0	0	0
HS6ST2	4.70776435854768	4.4923904272249	7.41136146205682	7.54486021198921	7.16114011522863	2.75852358923969	5.63686925514687	4.90803036691887	11.6511087851017	2.58338354217487	4.40330453172678	3.83393355613181	4.64841878371258	4.6449816747171	5.93952367485229	5.42144049323731	5.83681806192991	9.59923303741783	3.68031758050018	3.51925790862566	3.86952584569278	8.342575545836	5.43218631494009	10.0959132419677	3.13513093046213	4.02298448883908	7.10082803350195
CXCL5	0.73237978558836	4.66540220260269	3.96116353824641	1.41053740898091	2.72873580209727	2.15711495846059	6.82679594021445	3.72840549265503	10.4160975951621	5.28355588089442	2.2016640975211	14.1312469526525	1.58813249900551	0	3.61260239078581	4.13735990170322	8.03924019966281	3.84871150347791	3.22396105146327	2.45557534316908	9.28922784911284	2.86640730486322	5.43218631494009	6.36221713180157	1.9706981234831	2.36764662815009	8.51066437422558
LOC102723968	0.73237978558836	0	1.3892630313753	3.91610153216754	3.43966357599146	1.10662085458724	5.79140803285886	6.7296931750542	0.724234102166994	0	3.15707801411927	0	3.00415919600354	0	0	0.783802738879619	1.43385625866302	0	0.761532574832726	3.61038066250552	0	0	0	6.54453572153198	1.55894593286766	1.25519568180171	0
RNU4-2	5.98115556986836	4.29576691068577	4.8344393169758	1.41053740898091	0	2.98558067436909	10.2234970039018	6.16885956375873	0.724234102166994	10.7496502012417	1.6599509674026	8.79658448676072	1.00237815147651	3.70152193143276	8.45368091171662	0.783802738879619	2.79823230133935	1.99253758003768	0	0.805336253835276	4.171577000492	7.96579570432003	3.57709530977722	3.73476029104639	2.77381805441942	3.22063508104668	6.37085230040957
ENSG00000241149	0.73237978558836	0	4.23372950294301	5.77864896802509	1.93144578052267	0	0	0.71806244728272	0	0	0	0	0	0	0	0	0	0	7.18606906048023	6.4670137956793	0	0	0	0	0	0	1.6305901636256
PCDHA3	3.26271960377311	1.95150731157914	5.09586923249475	7.17440927931835	3.12755481603918	1.10662085458724	0	3.32619198356664	1.85123672890183	1.58369947216177	3.80326290412853	1.68259660463775	3.91132664547383	1.58574418063149	8.53237890632479	1.95852787308989	0.88817978483552	0	1.91882977675789	1.99646547480993	0	3.76393602954775	0	1.15788240152613	1.55894593286766	5.63066270105647	7.35288843029277
SYCP2	8.66684289438383	7.56101955871036	4.98957135143107	6.96055742051579	5.58918644879869	10.3037583733928	5.11918354140269	7.73166251519017	9.87137170615192	10.6256401253508	7.4293196044099	5.8279157795946	9.1494022494116	8.02907386768189	7.18600056836537	7.17603277041891	8.98655171519616	6.63399762003454	5.92588052178365	6.42996819293324	7.23631546903509	11.0398658551138	7.25289495088358	8.18777781453603	6.75557091347201	6.51024497757742	8.00427866375305
TSPAN8	3.68983500402076	9.00655996527358	8.74326711504706	0	5.69093962698211	1.72544168607566	11.4390414149684	8.54858460557159	1.20416999295483	2.80573082500783	1.28690394902998	2.93171247366913	4.17441377935344	3.70152193143276	1.26544579026993	4.54668161244686	0	3.69124970579216	2.85949556294296	1.31910116782648	4.81931038493294	5.91477955701091	1.35733005505587	6.22646624724014	0	1.91609077397972	4.65010728677989
SFTPB	1.21583679519169	4.89131429742945	1.3892630313753	0	0	4.28203259619847	3.08768312494673	2.28387082749674	0	3.58322555123355	1.6599509674026	2.43832045906621	1.58813249900551	1.58574418063149	9.91101763585612	1.95852787308989	1.43385625866302	1.31596125009476	1.25736138051813	1.69717738715082	4.63394684419982	17.040471277277	3.57709530977722	2.23078411679353	0.980531690359711	0	2.37651064521166
VCX3B	2.65329366200352	0	0	8.53455446151179	1.93144578052267	1.10662085458724	9.17642236990843	0	1.56368049759157	0	0	9.08338014496295	9.03541045361938	1.58574418063149	0	0	0	3.07867950738292	1.25736138051813	2.45557534316908	0	0.925182250848465	3.7545504541989	3.0682891156816	0	7.26274766988936	6.31496589913013
ENSG00000254919	0.73237978558836	3.93912510725243	2.90261263469752	4.20263695186381	3.7723794253735	0	4.16010702367086	3.01697489114182	8.29748145158343	0	3.37298700391357	1.4100908064671	1.00237815147651	0	0	2.20423926611675	0.88817978483552	0	3.42412503534766	3.31768562434239	2.13885530000449	0	0	2.5668606936901	0	3.22063508104668	2.37651064521166
LOC107986898	1.86612041163561	1.28326521830399	1.3892630313753	0	0	2.75852358923969	1.52372477768391	2.07890240627527	7.03787279860899	2.32041232787344	3.46992112460873	5.42596227119648	2.58892391143365	0	3.0036155669009	3.87888187787249	4.77484103204197	2.45128887891453	1.91882977675789	0.805336253835276	2.61027176411866	4.17628751223053	5.58084417111125	6.29593779158074	2.55236781714934	1.25519568180171	5.06583696642366
ENSG00000233143	3.26271960377311	2.75179970656212	2.33588936335585	5.02276160013385	4.67952290503253	1.72544168607566	2.72813242627792	3.58068974079145	5.78445007261445	8.10663636932915	4.30162432266366	7.96684195281729	4.00445582310833	0	0	3.37595946288412	3.59226725874696	0	3.68031758050018	0	0	2.86640730486322	9.05135542799215	5.04499361789188	2.77381805441942	2.36764662815009	2.05123097785301
ENSG00000286523	0	4.3974257833652	0	2.57895925562171	3.91378585497543	0	6.41598849666966	6.70314797351834	1.85123672890183	0.999052832258419	0.78242473793837	0	6.15443268225919	1.58574418063149	0	1.28884631550405	0.88817978483552	0	1.91882977675789	0.805336253835276	1.43406095013454	0	2.04411835869915	3.59474807873469	0.980531690359711	3.59645358559926	2.37651064521166
LINC01580	0	0	0	4.6935106756581	1.26734780335868	0	4.16010702367086	3.58068974079145	0	1.58369947216177	4.82582290039387	1.0738380044425	3.46375261880395	0	0	1.66220042523829	0	0	4.98152323035879	5.20486636358438	0	0	0	0	0	0	3.64733523956964
ENSG00000269086	3.61393409497029	1.95150731157914	4.35285600170111	1.41053740898091	1.93144578052267	1.10662085458724	5.88594180356401	8.62834513783384	0	0.999052832258419	2.59458078828681	1.91171643780632	3.91132664547383	2.32286605996911	4.03950367488986	6.19310731194086	3.78268033702503	2.45128887891453	8.24862349783758	9.41525244457071	2.13885530000449	3.32037508028963	1.35733005505587	3.8623784197351	4.35500565365075	2.71105011558954	4.76579751814703
RGS17	9.00812099011783	5.8309091849023	4.61364960350577	4.78313115139818	7.89974653612247	6.57862711031622	7.25645670793386	5.88380213107181	9.25109845622266	8.7089160015033	9.36434835847076	11.4432338280067	7.18462875770603	5.21059405381616	4.86197006955327	6.30267728982989	7.69873241406899	5.14007008772963	6.02162925162043	6.92310212155417	4.63394684419982	6.88093200738589	6.67999905795712	11.6837813746453	5.71642031802329	6.24598506538128	4.65010728677989
TRGV3	4.63282566140273	4.29576691068577	4.23372950294301	1.41053740898091	3.7723794253735	2.48893321167242	2.24812461096631	2.4633084013945	0.724234102166994	8.55653078524291	4.0108160772827	4.04180044796432	3.58931945490422	3.17096714723348	6.5709029737572	5.09577659826162	3.24920181973575	3.69124970579216	4.02648074252902	3.51925790862566	1.43406095013454	5.80308159183091	3.139228648505	2.83925091865598	0.980531690359711	1.91609077397972	3.76323927262801
LAYN	7.94855629910063	6.29333689634205	6.66399635366573	5.71174852553263	6.605735244203	6.26912379528387	7.74676281102802	7.18461335222664	11.8857114848887	6.62748081578329	9.16162397789451	11.375544406697	6.15443268225919	6.65937224098387	7.7059377811153	8.61257240725571	8.14709657959426	6.92676101602771	6.44652143919906	6.21451727898557	7.25250977041406	7.6987223445794	7.74824985434776	12.4662826261953	6.61940196835259	5.81966330701779	8.67876664230853
CIPC	10.0187263780414	11.4205749429726	10.853629290489	10.93078355307	11.0807883061323	9.99358685762641	9.89165338614143	10.5904340976284	9.84297394954736	10.1805010275151	9.91669437116501	9.72415965559968	10.6468011130944	9.9655120558334	10.9290901370448	10.2618916143452	9.48322159153486	9.84336186281554	10.9389253021525	11.3469166131293	10.743973309304	9.47401018109914	9.04283488377786	9.45957598029505	11.1769533306852	10.7719961282921	9.74025556038324
ADAMTS12	9.82193789611453	8.0567463026058	6.92657951492535	7.96436544065234	8.85129153629534	8.67703597437897	8.78692712095037	8.14719192975308	10.4872888012749	9.9139863840447	10.393686473557	11.609343036239	7.3356397976696	8.53644457899737	7.26713888490387	11.1103084081517	11.2392310350104	8.34101129175415	9.08012672617892	8.76596007814344	8.5327358810535	9.24311667219132	10.6736629183406	9.53094869327399	8.88271994345085	5.45932839817242	5.76707494177074
LOC93429	2.31274185460176	1.28326521830399	0	7.61366055643994	5.97535957241827	0	0	8.11399075158914	0.724234102166994	3.45770903267751	1.6599509674026	0.634605316222472	4.39684386239992	1.58574418063149	4.03950367488986	2.20423926611675	3.59226725874696	4.63429735648853	6.82828976982389	7.47104533353111	6.14536270130092	2.20028350852588	2.50749463432329	1.79185303480287	0.980531690359711	6.27211162797181	1.03435531880744
IL10	6.4858222913642	5.8309091849023	5.60803231907538	4.98548637297934	5.06027592159683	4.19385856464529	6.09827809102668	5.80277648021774	6.9568978823828	8.89595447353534	6.13179217523034	6.59372340541692	5.61936540213584	4.39343397875663	7.11471529162415	6.56706143006225	7.73950974310813	5.84819478126777	5.39307786467799	4.98411878700977	5.05914689361313	5.97786978943923	5.67206846520367	6.98404549466991	4.13292818496942	3.7530650340693	6.96217171126349
SDK1	9.29306774004556	5.63669223830015	4.91408948591539	4.38545452838611	6.66695282951393	7.56228288834186	7.29141875782432	5.50789046913568	7.89290392943031	8.15798300911022	6.87827318592308	8.4474269841244	7.73265046357787	6.54031857123964	10.7204339253082	9.62001992228193	6.26161946660839	11.5832023968539	8.0319573482574	6.79298934603498	8.30323977095956	8.49772639368933	10.0794544064014	2.23078411679353	5.13182554973386	4.02298448883908	9.26255516251359
NHS	7.79376607061391	6.46707432533767	7.7574675805155	4.2661852516215	8.24910704412257	11.2912855300039	5.79140803285886	7.41470605346537	8.73511338991404	6.67054897434245	7.94980683889285	11.1506902931902	6.04907461937449	4.85911294583733	6.85958715477979	8.34761397307891	7.95270311435726	4.87302325777373	7.11548624076898	6.4670137956793	8.0112910602346	7.23094656249638	7.63943070351415	7.43780654247066	5.09121508079824	3.22063508104668	5.97369605696016
BAAT	1.21583679519169	13.6704291038583	5.19486967915543	0.871197717708603	9.88020742067039	2.48893321167242	4.66557573180275	11.7241854151549	5.12537071859233	7.51381524227807	3.80326290412853	7.78725065336057	7.69821642592462	7.99552120232393	3.76936271175521	5.49254030661218	5.41586461165173	9.48090626967727	2.16235599956717	3.08330367642737	7.98245302520687	6.81335267697533	6.12376251613045	3.43967287436943	12.3998559068227	7.97754402780719	4.9236031824925
